Date,Download,Upload
Mon 18 Jan 05:00:02 IST 2021,37.24,28.84
Mon 18 Jan 05:30:01 IST 2021,80.64,23.25
Mon 18 Jan 06:00:01 IST 2021,58.49,28.04
Mon 18 Jan 06:30:01 IST 2021,83.88,32.55
Mon 18 Jan 07:00:02 IST 2021,74.97,21.4
Mon 18 Jan 07:30:01 IST 2021,8.06,26.16
Mon 18 Jan 08:00:01 IST 2021,70.88,28.02
Mon 18 Jan 08:30:01 IST 2021,11.11,27.93
Mon 18 Jan 09:00:01 IST 2021,45.73,30.93
Mon 18 Jan 09:30:01 IST 2021,8.15,30.45
Mon 18 Jan 10:00:01 IST 2021,13.26,18.45
Mon 18 Jan 10:30:01 IST 2021,6.05,26.82
Mon 18 Jan 11:00:01 IST 2021,78.94,22.44
Mon 18 Jan 11:30:01 IST 2021,78.03,24.31
Mon 18 Jan 12:00:01 IST 2021,75.05,19.24
Mon 18 Jan 12:30:01 IST 2021,42.54,17.93
Mon 18 Jan 13:00:01 IST 2021,55.92,18.02
Mon 18 Jan 13:30:01 IST 2021,4.07,17.74
Mon 18 Jan 14:00:01 IST 2021,14,28.44
Mon 18 Jan 14:30:01 IST 2021,4.78,27.35
Mon 18 Jan 15:00:01 IST 2021,81.48,27.35
Mon 18 Jan 15:30:01 IST 2021,5.01,33.32
Mon 18 Jan 16:00:01 IST 2021,74.04,26
Mon 18 Jan 16:30:01 IST 2021,83.87,27.72
Mon 18 Jan 17:00:01 IST 2021,12.88,32.16
Mon 18 Jan 17:30:01 IST 2021,42.03,20.98
Mon 18 Jan 18:00:01 IST 2021,86.68,30.13
Mon 18 Jan 18:30:01 IST 2021,5.1,14.94
Mon 18 Jan 19:00:01 IST 2021,74.4,27.03
Mon 18 Jan 19:30:01 IST 2021,3.67,28.9
Mon 18 Jan 20:00:01 IST 2021,75.11,23.53
Mon 18 Jan 20:30:01 IST 2021,81.58,23.98
Mon 18 Jan 21:00:01 IST 2021,15.4,27.36
Mon 18 Jan 21:30:01 IST 2021,4.3,28.98
Mon 18 Jan 22:00:02 IST 2021,72.08,27.8
Mon 18 Jan 22:30:01 IST 2021,79.87,23.7
Mon 18 Jan 23:00:02 IST 2021,58.22,26.76
Mon 18 Jan 23:30:01 IST 2021,77.68,29.34
Tue 19 Jan 00:00:01 IST 2021,58.61,12.25
Tue 19 Jan 00:30:01 IST 2021,71.17,24.79
Tue 19 Jan 01:00:01 IST 2021,76.07,23.82
Tue 19 Jan 01:30:01 IST 2021,85.67,22.42
Tue 19 Jan 02:00:01 IST 2021,74.53,23.63
Tue 19 Jan 02:30:01 IST 2021,82.92,23.19
Tue 19 Jan 03:00:01 IST 2021,67.75,25.68
Tue 19 Jan 03:30:01 IST 2021,80.93,22.96
Tue 19 Jan 04:00:01 IST 2021,75.6,26.98
Tue 19 Jan 04:30:01 IST 2021,77.52,25.59
Tue 19 Jan 05:00:01 IST 2021,79.07,26.2
Tue 19 Jan 05:30:01 IST 2021,69.98,27.1
Tue 19 Jan 06:00:01 IST 2021,61.18,26.78
Tue 19 Jan 06:30:01 IST 2021,82.1,29.19
Tue 19 Jan 07:00:01 IST 2021,63.37,22.69
Tue 19 Jan 07:30:01 IST 2021,72.42,29.18
Tue 19 Jan 08:00:01 IST 2021,59.93,26.1
Tue 19 Jan 08:30:01 IST 2021,85.04,27.42
Tue 19 Jan 09:00:01 IST 2021,81.19,25.42
Tue 19 Jan 09:30:01 IST 2021,72.69,23.04
Tue 19 Jan 10:00:01 IST 2021,16.54,30.95
Tue 19 Jan 10:30:01 IST 2021,5.24,22.93
Tue 19 Jan 11:00:01 IST 2021,73.09,28.99
Tue 19 Jan 11:30:01 IST 2021,82.98,24.53
Tue 19 Jan 12:00:01 IST 2021,68.74,22.27
Tue 19 Jan 12:30:01 IST 2021,79.51,23.13
Tue 19 Jan 13:00:01 IST 2021,9.28,26.35
Tue 19 Jan 13:30:01 IST 2021,70.36,28.36
Tue 19 Jan 14:00:02 IST 2021,8.89,29.16
Tue 19 Jan 14:30:02 IST 2021,79.08,29.23
Tue 19 Jan 15:00:01 IST 2021,83.89,21.91
Tue 19 Jan 15:30:01 IST 2021,72.09,15.28
Tue 19 Jan 16:00:01 IST 2021,65.53,21.79
Tue 19 Jan 16:30:01 IST 2021,83.46,29.03
Tue 19 Jan 17:00:01 IST 2021,81.47,30.08
Tue 19 Jan 17:30:02 IST 2021,76.54,27.75
Tue 19 Jan 18:00:01 IST 2021,80.52,28.97
Tue 19 Jan 18:30:01 IST 2021,3.8,26
Tue 19 Jan 19:00:01 IST 2021,78.89,20.78
Tue 19 Jan 19:30:01 IST 2021,77.01,22.94
Tue 19 Jan 20:00:01 IST 2021,59.34,25.88
Tue 19 Jan 20:30:01 IST 2021,80.8,23.14
Tue 19 Jan 21:00:01 IST 2021,81.31,23.46
Tue 19 Jan 21:30:01 IST 2021,66.96,25.51
Tue 19 Jan 22:00:01 IST 2021,64.08,26.62
Tue 19 Jan 22:30:01 IST 2021,69.07,23.31
Tue 19 Jan 23:00:02 IST 2021,81.27,23.58
Tue 19 Jan 23:30:01 IST 2021,76.15,29.01
Wed 20 Jan 00:00:01 IST 2021,80.6,25.9
Wed 20 Jan 00:30:01 IST 2021,80.39,24.32
Wed 20 Jan 01:00:01 IST 2021,87.78,22.15
Wed 20 Jan 01:30:01 IST 2021,84.56,25.38
Wed 20 Jan 02:00:01 IST 2021,81.27,22.43
Wed 20 Jan 02:30:01 IST 2021,83.93,30.33
Wed 20 Jan 03:00:01 IST 2021,76.73,27.56
Wed 20 Jan 03:30:01 IST 2021,83.49,24.45
Wed 20 Jan 04:00:01 IST 2021,69.87,26.96
Wed 20 Jan 04:30:01 IST 2021,73.05,28.1
Wed 20 Jan 05:00:01 IST 2021,81.85,24.4
Wed 20 Jan 05:30:01 IST 2021,85.93,21.91
Wed 20 Jan 06:00:01 IST 2021,79.83,25.8
Wed 20 Jan 06:30:01 IST 2021,87.96,21.65
Wed 20 Jan 07:00:01 IST 2021,86.01,25.36
Wed 20 Jan 07:30:01 IST 2021,80.92,28.64
Wed 20 Jan 08:00:01 IST 2021,75.91,24.9
Wed 20 Jan 08:30:01 IST 2021,77.32,28.66
Wed 20 Jan 09:00:01 IST 2021,55.64,28.41
Wed 20 Jan 09:30:01 IST 2021,6.04,29.81
Wed 20 Jan 10:00:01 IST 2021,13.57,30.88
Wed 20 Jan 10:30:01 IST 2021,59.88,18.43
Wed 20 Jan 11:00:01 IST 2021,12.57,27.02
Wed 20 Jan 11:30:01 IST 2021,80.19,28.04
Wed 20 Jan 12:00:01 IST 2021,76.88,26.48
Wed 20 Jan 12:30:01 IST 2021,77.97,25.75
Wed 20 Jan 13:00:02 IST 2021,72.54,22.07
Wed 20 Jan 13:30:01 IST 2021,62.57,21.43
Wed 20 Jan 14:00:01 IST 2021,84.81,20.77
Wed 20 Jan 14:30:02 IST 2021,62.62,22.35
Wed 20 Jan 15:00:01 IST 2021,,
Wed 20 Jan 15:30:01 IST 2021,67.76,24.22
Wed 20 Jan 16:00:01 IST 2021,71.63,24.19
Wed 20 Jan 16:30:01 IST 2021,71.15,26.52
Wed 20 Jan 17:00:01 IST 2021,79.14,26.94
Wed 20 Jan 17:30:01 IST 2021,76.31,25.74
Wed 20 Jan 18:00:01 IST 2021,78.8,26.03
Wed 20 Jan 18:30:01 IST 2021,77,28.41
Wed 20 Jan 19:00:01 IST 2021,72.94,22.02
Wed 20 Jan 19:30:01 IST 2021,63.95,20.64
Wed 20 Jan 20:00:01 IST 2021,80.02,22.37
Wed 20 Jan 20:30:01 IST 2021,75.48,22.19
Wed 20 Jan 21:00:01 IST 2021,74.64,26.99
Wed 20 Jan 21:30:01 IST 2021,70.68,22.59
Wed 20 Jan 22:00:01 IST 2021,77.46,24.49
Wed 20 Jan 22:30:01 IST 2021,76.77,21.93
Wed 20 Jan 23:00:01 IST 2021,72.01,25.24
Wed 20 Jan 23:30:01 IST 2021,66.31,24.98
Thu 21 Jan 00:00:01 IST 2021,70.38,26.58
Thu 21 Jan 00:30:02 IST 2021,85.06,25.96
Thu 21 Jan 01:00:01 IST 2021,64.07,20.38
Thu 21 Jan 01:30:01 IST 2021,85.58,20.29
Thu 21 Jan 02:00:01 IST 2021,77.92,27.32
Thu 21 Jan 02:30:01 IST 2021,75.93,27.88
Thu 21 Jan 03:00:01 IST 2021,76.74,27.78
Thu 21 Jan 03:30:01 IST 2021,76.89,27.25
Thu 21 Jan 04:00:01 IST 2021,82.71,19.63
Thu 21 Jan 04:30:01 IST 2021,87.11,22.7
Thu 21 Jan 05:00:01 IST 2021,86.39,20.34
Thu 21 Jan 05:30:01 IST 2021,75.21,27.74
Thu 21 Jan 06:00:01 IST 2021,81.37,22.38
Thu 21 Jan 06:30:01 IST 2021,76.82,24.04
Thu 21 Jan 07:00:01 IST 2021,83.73,23.24
Thu 21 Jan 07:30:01 IST 2021,84.18,22.8
Thu 21 Jan 08:00:01 IST 2021,61.01,26.54
Thu 21 Jan 08:30:01 IST 2021,82.2,26.75
Thu 21 Jan 09:00:01 IST 2021,71,23.53
Thu 21 Jan 09:30:01 IST 2021,73.51,21.49
Thu 21 Jan 10:00:01 IST 2021,81.91,29.92
Thu 21 Jan 10:30:01 IST 2021,62.62,21.32
Thu 21 Jan 11:00:01 IST 2021,,
Thu 21 Jan 11:30:01 IST 2021,65.06,20.7
Thu 21 Jan 12:00:01 IST 2021,48.73,28.36
Thu 21 Jan 12:30:01 IST 2021,78.9,27.3
Thu 21 Jan 13:00:01 IST 2021,82.92,32.29
Thu 21 Jan 13:30:01 IST 2021,89.83,31.04
Thu 21 Jan 14:00:01 IST 2021,82.41,31.03
Thu 21 Jan 14:30:01 IST 2021,90.93,30.22
Thu 21 Jan 15:00:02 IST 2021,88.17,34.02
Thu 21 Jan 15:30:01 IST 2021,50.42,29.96
Thu 21 Jan 16:00:01 IST 2021,79.42,32.59
Thu 21 Jan 16:30:01 IST 2021,87.6,30.23
Thu 21 Jan 17:00:01 IST 2021,9.64,23.15
Thu 21 Jan 17:30:01 IST 2021,86.12,31.09
Thu 21 Jan 18:00:01 IST 2021,86.72,28.53
Thu 21 Jan 18:30:01 IST 2021,54.3,32.25
Thu 21 Jan 19:00:01 IST 2021,88.63,34.15
Thu 21 Jan 19:30:01 IST 2021,78.46,28.73
Thu 21 Jan 20:00:01 IST 2021,67.91,29.15
Thu 21 Jan 20:30:01 IST 2021,60.8,30.21
Thu 21 Jan 21:00:01 IST 2021,69.62,31.66
Thu 21 Jan 21:30:01 IST 2021,78.27,30.92
Thu 21 Jan 22:00:01 IST 2021,79.47,24.95
Thu 21 Jan 22:30:01 IST 2021,76.8,26.19
Thu 21 Jan 23:00:01 IST 2021,78.14,23.82
Thu 21 Jan 23:30:01 IST 2021,72.51,28.81
Fri 22 Jan 00:00:01 IST 2021,81.41,34.33
Fri 22 Jan 00:30:01 IST 2021,76.38,25.79
Fri 22 Jan 01:00:01 IST 2021,62.32,27.62
Fri 22 Jan 01:30:02 IST 2021,41.71,23.51
Fri 22 Jan 02:00:01 IST 2021,77.07,28.7
Fri 22 Jan 02:30:01 IST 2021,72.01,26.38
Fri 22 Jan 03:00:01 IST 2021,21.69,26.31
Fri 22 Jan 03:30:01 IST 2021,86.45,24.56
Fri 22 Jan 04:00:01 IST 2021,81.17,28.1
Fri 22 Jan 04:30:01 IST 2021,77.43,24.05
Fri 22 Jan 05:00:01 IST 2021,79.66,27.93
Fri 22 Jan 05:30:01 IST 2021,18.11,24.23
Fri 22 Jan 06:00:01 IST 2021,82.19,27.84
Fri 22 Jan 06:30:01 IST 2021,83.64,27.4
Fri 22 Jan 07:00:02 IST 2021,80.3,27.09
Fri 22 Jan 07:30:01 IST 2021,19.61,26.63
Fri 22 Jan 08:00:01 IST 2021,1.96,8.28
Fri 22 Jan 08:30:01 IST 2021,76.1,30.77
Fri 22 Jan 09:00:01 IST 2021,64.18,28.53
Fri 22 Jan 09:30:01 IST 2021,72.28,27.24
Fri 22 Jan 10:00:01 IST 2021,27.19,29.41
Fri 22 Jan 10:30:01 IST 2021,70.94,27.6
Fri 22 Jan 11:00:01 IST 2021,74.55,28.03
Fri 22 Jan 11:30:01 IST 2021,72.04,23.3
Fri 22 Jan 12:00:01 IST 2021,57.39,31.57
Fri 22 Jan 12:30:01 IST 2021,78.48,31.63
Fri 22 Jan 13:00:01 IST 2021,79.82,31.17
Fri 22 Jan 13:30:01 IST 2021,63.94,30.17
Fri 22 Jan 14:00:01 IST 2021,75.86,32.13
Fri 22 Jan 14:30:01 IST 2021,40.61,29.46
Fri 22 Jan 15:00:01 IST 2021,68.37,26.56
Fri 22 Jan 15:30:01 IST 2021,52.15,25.4
Fri 22 Jan 16:00:01 IST 2021,80.34,27.46
Fri 22 Jan 16:30:01 IST 2021,68.88,28.73
Fri 22 Jan 17:00:01 IST 2021,81.92,31.17
Fri 22 Jan 17:30:01 IST 2021,78.62,30.74
Fri 22 Jan 18:00:01 IST 2021,77.96,34.05
Fri 22 Jan 18:30:01 IST 2021,77.83,31.89
Fri 22 Jan 19:00:01 IST 2021,82.9,35.68
Fri 22 Jan 19:30:01 IST 2021,78.76,14.14
Fri 22 Jan 20:00:01 IST 2021,71.08,29.84
Fri 22 Jan 20:30:01 IST 2021,71.92,33.08
Fri 22 Jan 21:00:01 IST 2021,67.2,29.67
Fri 22 Jan 21:30:01 IST 2021,77.07,32.06
Fri 22 Jan 22:00:01 IST 2021,74.99,29.53
Fri 22 Jan 22:30:02 IST 2021,74.08,29.68
Fri 22 Jan 23:00:01 IST 2021,59.75,27.6
Fri 22 Jan 23:30:02 IST 2021,73.39,29.36
Sat 23 Jan 00:00:01 IST 2021,69.26,31.19
Sat 23 Jan 00:30:01 IST 2021,68.96,24.55
Sat 23 Jan 01:00:01 IST 2021,68.47,25.48
Sat 23 Jan 01:30:02 IST 2021,54.7,9.12
Sat 23 Jan 02:00:02 IST 2021,75.56,23.38
Sat 23 Jan 02:30:01 IST 2021,72.64,24.18
Sat 23 Jan 03:00:01 IST 2021,87.23,26.36
Sat 23 Jan 03:30:01 IST 2021,74.18,22.63
Sat 23 Jan 04:00:01 IST 2021,78.28,26.13
Sat 23 Jan 04:30:01 IST 2021,69.17,28.55
Sat 23 Jan 05:00:01 IST 2021,71.81,26.72
Sat 23 Jan 05:30:01 IST 2021,62.85,24.74
Sat 23 Jan 06:00:01 IST 2021,77.63,27.08
Sat 23 Jan 06:30:01 IST 2021,72.2,27.86
Sat 23 Jan 07:00:01 IST 2021,63,26.25
Sat 23 Jan 07:30:01 IST 2021,63.34,24.94
Sat 23 Jan 08:00:01 IST 2021,65.88,26.54
Sat 23 Jan 08:30:01 IST 2021,63.41,25.04
Sat 23 Jan 09:00:01 IST 2021,77.53,26.28
Sat 23 Jan 09:30:01 IST 2021,75.62,23.71
Sat 23 Jan 10:00:01 IST 2021,78.14,24.15
Sat 23 Jan 10:30:01 IST 2021,81.36,24.29
Sat 23 Jan 11:00:01 IST 2021,68.52,18.61
Sat 23 Jan 11:30:01 IST 2021,73.76,23.4
Sat 23 Jan 12:00:01 IST 2021,77.5,26.14
Sat 23 Jan 12:30:01 IST 2021,14.74,24.02
Sat 23 Jan 13:00:01 IST 2021,88.89,31.31
Sat 23 Jan 13:30:01 IST 2021,82.09,29.6
Sat 23 Jan 14:00:01 IST 2021,83.4,25.69
Sat 23 Jan 14:30:01 IST 2021,89.82,28.56
Sat 23 Jan 15:00:01 IST 2021,82.3,19.63
Sat 23 Jan 15:30:01 IST 2021,82.2,24.12
Sat 23 Jan 16:00:01 IST 2021,75.1,23.64
Sat 23 Jan 16:30:01 IST 2021,78.12,25.12
Sat 23 Jan 17:00:01 IST 2021,78.82,25.3
Sat 23 Jan 17:30:01 IST 2021,,
Sat 23 Jan 18:00:01 IST 2021,,
Sat 23 Jan 18:30:01 IST 2021,70.77,20.83
Sat 23 Jan 19:00:01 IST 2021,61.02,23.07
Sat 23 Jan 19:30:01 IST 2021,50.31,20.82
Sat 23 Jan 20:00:01 IST 2021,36.84,19.72
Sat 23 Jan 20:30:01 IST 2021,11.61,29.82
Sat 23 Jan 21:00:01 IST 2021,53.67,23.44
Sat 23 Jan 21:30:01 IST 2021,54.06,20.24
Sat 23 Jan 22:00:01 IST 2021,70.72,25.16
Sat 23 Jan 22:30:01 IST 2021,47.45,14.9
Sat 23 Jan 23:00:01 IST 2021,64.36,23.06
Sat 23 Jan 23:30:01 IST 2021,69.65,22.41
Sun 24 Jan 00:00:01 IST 2021,55.68,16.16
Sun 24 Jan 00:30:01 IST 2021,65.67,24.82
Sun 24 Jan 01:00:01 IST 2021,59.84,20.9
Sun 24 Jan 01:30:01 IST 2021,73.03,25.04
Sun 24 Jan 02:00:01 IST 2021,81.86,25.76
Sun 24 Jan 02:30:02 IST 2021,60.25,20.54
Sun 24 Jan 03:00:01 IST 2021,71.97,24.42
Sun 24 Jan 03:30:01 IST 2021,67.15,25.21
Sun 24 Jan 04:00:01 IST 2021,77.79,19.29
Sun 24 Jan 04:30:01 IST 2021,79.32,23.11
Sun 24 Jan 05:00:01 IST 2021,72.23,25.74
Sun 24 Jan 05:30:01 IST 2021,72.99,20.19
Sun 24 Jan 06:00:01 IST 2021,60.04,28.03
Sun 24 Jan 06:30:01 IST 2021,65.24,26.75
Sun 24 Jan 07:00:01 IST 2021,73.73,19.69
Sun 24 Jan 07:30:01 IST 2021,55.38,18.87
Sun 24 Jan 08:00:01 IST 2021,53.49,20.28
Sun 24 Jan 08:30:01 IST 2021,59.26,19.69
Sun 24 Jan 09:00:01 IST 2021,61.94,23.83
Sun 24 Jan 09:30:01 IST 2021,68.85,24.83
Sun 24 Jan 10:00:01 IST 2021,51.88,27
Sun 24 Jan 10:30:01 IST 2021,69.06,24.39
Sun 24 Jan 11:00:01 IST 2021,70.76,21.92
Sun 24 Jan 11:30:01 IST 2021,70.88,
Sun 24 Jan 12:00:01 IST 2021,49.38,22.7
Sun 24 Jan 12:30:01 IST 2021,49.67,24.57
Sun 24 Jan 13:00:01 IST 2021,62.69,25.34
Sun 24 Jan 13:30:01 IST 2021,60.75,27.02
Sun 24 Jan 14:00:01 IST 2021,,
Sun 24 Jan 14:30:01 IST 2021,,
Sun 24 Jan 15:00:01 IST 2021,,
Sun 24 Jan 15:30:01 IST 2021,,
Sun 24 Jan 16:00:01 IST 2021,,
Sun 24 Jan 16:30:01 IST 2021,,
Sun 24 Jan 17:00:01 IST 2021,,
Sun 24 Jan 17:30:01 IST 2021,,
Sun 24 Jan 18:00:01 IST 2021,,
Sun 24 Jan 18:30:01 IST 2021,,
Sun 24 Jan 19:00:01 IST 2021,,
Sun 24 Jan 19:30:01 IST 2021,,
Sun 24 Jan 20:00:01 IST 2021,,
Sun 24 Jan 20:30:01 IST 2021,,
Sun 24 Jan 21:00:01 IST 2021,,
Sun 24 Jan 21:30:01 IST 2021,,
Sun 24 Jan 22:00:01 IST 2021,,
Sun 24 Jan 22:30:01 IST 2021,,
Sun 24 Jan 23:00:01 IST 2021,,
Sun 24 Jan 23:30:01 IST 2021,,
Mon 25 Jan 00:00:01 IST 2021,,
Mon 25 Jan 00:30:01 IST 2021,,
Mon 25 Jan 01:00:01 IST 2021,,
Mon 25 Jan 01:30:01 IST 2021,,
Mon 25 Jan 02:00:01 IST 2021,,
Mon 25 Jan 02:30:01 IST 2021,,
Mon 25 Jan 03:00:01 IST 2021,,
Mon 25 Jan 03:30:01 IST 2021,,
Mon 25 Jan 04:00:01 IST 2021,,
Mon 25 Jan 04:30:02 IST 2021,,
Mon 25 Jan 05:00:01 IST 2021,,
Mon 25 Jan 05:30:01 IST 2021,,
Mon 25 Jan 06:00:01 IST 2021,,
Mon 25 Jan 06:30:01 IST 2021,,
Mon 25 Jan 07:00:01 IST 2021,,
Mon 25 Jan 07:30:01 IST 2021,,
Mon 25 Jan 08:00:01 IST 2021,,
Mon 25 Jan 08:30:01 IST 2021,,
Mon 25 Jan 09:00:01 IST 2021,,
Mon 25 Jan 09:30:01 IST 2021,,
Mon 25 Jan 10:00:01 IST 2021,,
Mon 25 Jan 10:30:01 IST 2021,,
Mon 25 Jan 11:00:01 IST 2021,,
Mon 25 Jan 11:30:01 IST 2021,,
Mon 25 Jan 12:00:01 IST 2021,,
Mon 25 Jan 12:30:01 IST 2021,34.91,22.47
Mon 25 Jan 13:00:01 IST 2021,68.67,19.94
Mon 25 Jan 13:30:01 IST 2021,0.48,1.47
Mon 25 Jan 14:00:01 IST 2021,0.77,0.94
Mon 25 Jan 14:30:01 IST 2021,0.37,0.95
Mon 25 Jan 15:00:01 IST 2021,0.75,1.41
Mon 25 Jan 15:30:01 IST 2021,0.66,1.44
Mon 25 Jan 16:00:01 IST 2021,0.68,0.98
Mon 25 Jan 16:30:01 IST 2021,,
Mon 25 Jan 17:00:01 IST 2021,1.17,1.87
Mon 25 Jan 17:30:01 IST 2021,,
Mon 25 Jan 18:00:01 IST 2021,83.06,34.21
Mon 25 Jan 18:30:01 IST 2021,64.2,33.23
Mon 25 Jan 19:00:01 IST 2021,81.66,33.61
Mon 25 Jan 19:30:01 IST 2021,34.24,26.53
Mon 25 Jan 20:00:01 IST 2021,63.48,24.98
Mon 25 Jan 20:30:01 IST 2021,77.69,28.2
Mon 25 Jan 21:00:01 IST 2021,73.05,26.73
Mon 25 Jan 21:30:01 IST 2021,65.8,30.54
Mon 25 Jan 22:00:01 IST 2021,67.67,28.73
Mon 25 Jan 22:30:01 IST 2021,64.87,27.84
Mon 25 Jan 23:00:01 IST 2021,66.81,25.32
Mon 25 Jan 23:30:01 IST 2021,50.85,26.74
Tue 26 Jan 00:00:01 IST 2021,74.59,29.51
Tue 26 Jan 00:30:01 IST 2021,80.37,27.12
Tue 26 Jan 01:00:01 IST 2021,48.96,18.2
Tue 26 Jan 01:30:01 IST 2021,62.64,19.4
Tue 26 Jan 02:00:01 IST 2021,72.94,29.43
Tue 26 Jan 02:30:01 IST 2021,,
Tue 26 Jan 03:00:01 IST 2021,80.9,31.75
Tue 26 Jan 03:30:01 IST 2021,87.19,31.34
Tue 26 Jan 04:00:01 IST 2021,80.9,31.51
Tue 26 Jan 04:30:01 IST 2021,71.1,30.17
Tue 26 Jan 05:00:01 IST 2021,81.7,32.17
Tue 26 Jan 05:30:01 IST 2021,80.93,29.05
Tue 26 Jan 06:00:01 IST 2021,88.17,32.02
Tue 26 Jan 06:30:01 IST 2021,81.93,29.25
Tue 26 Jan 07:00:01 IST 2021,75.94,29.55
Tue 26 Jan 07:30:01 IST 2021,76.31,30.2
Tue 26 Jan 08:00:01 IST 2021,4.21,5.24
Tue 26 Jan 08:30:01 IST 2021,76.21,27.73
Tue 26 Jan 09:00:01 IST 2021,74.8,27.38
Tue 26 Jan 09:30:01 IST 2021,23.05,31.95
Tue 26 Jan 10:00:01 IST 2021,69.73,29.26
Tue 26 Jan 10:30:01 IST 2021,69.56,30.74
Tue 26 Jan 11:00:01 IST 2021,68.26,31.08
Tue 26 Jan 11:30:01 IST 2021,67.19,31.51
Tue 26 Jan 12:00:02 IST 2021,70.05,31.23
Tue 26 Jan 12:30:01 IST 2021,46.96,31.1
Tue 26 Jan 13:00:01 IST 2021,70.4,32.24
Tue 26 Jan 13:30:01 IST 2021,77.66,24.69
Tue 26 Jan 14:00:01 IST 2021,62.87,25.42
Tue 26 Jan 14:30:01 IST 2021,73.32,20.55
Tue 26 Jan 15:00:01 IST 2021,27.97,18.2
Tue 26 Jan 15:30:01 IST 2021,17.43,15.62
Tue 26 Jan 16:00:01 IST 2021,21.43,15.92
Tue 26 Jan 16:30:01 IST 2021,78.66,24.39
Tue 26 Jan 17:00:01 IST 2021,63.68,21.67
Tue 26 Jan 17:30:01 IST 2021,54.7,18.6
Tue 26 Jan 18:00:01 IST 2021,70.07,23.87
Tue 26 Jan 18:30:01 IST 2021,74.41,22.47
Tue 26 Jan 19:00:01 IST 2021,70.49,22.73
Tue 26 Jan 19:30:01 IST 2021,64.91,21.79
Tue 26 Jan 20:00:01 IST 2021,58.82,22.44
Tue 26 Jan 20:30:01 IST 2021,67.68,23.4
Tue 26 Jan 21:00:01 IST 2021,69.36,22.38
Tue 26 Jan 21:30:02 IST 2021,76.89,23.05
Tue 26 Jan 22:00:01 IST 2021,62.52,23.19
Tue 26 Jan 22:30:01 IST 2021,65.37,17.8
Tue 26 Jan 23:00:01 IST 2021,51.42,20.7
Tue 26 Jan 23:30:01 IST 2021,66.84,24.63
Wed 27 Jan 00:00:01 IST 2021,72.57,24.73
Wed 27 Jan 00:30:01 IST 2021,79.48,21.8
Wed 27 Jan 01:00:01 IST 2021,82.46,25.42
Wed 27 Jan 01:30:01 IST 2021,81.71,26.33
Wed 27 Jan 02:00:01 IST 2021,76.48,28.63
Wed 27 Jan 02:30:01 IST 2021,77.45,26.21
Wed 27 Jan 03:00:01 IST 2021,74.73,25.47
Wed 27 Jan 03:30:01 IST 2021,76.31,24.39
Wed 27 Jan 04:00:01 IST 2021,79.5,21.33
Wed 27 Jan 04:30:01 IST 2021,86.76,30.5
Wed 27 Jan 05:00:01 IST 2021,85.03,20.95
Wed 27 Jan 05:30:02 IST 2021,81.53,21.23
Wed 27 Jan 06:00:01 IST 2021,80.59,29.25
Wed 27 Jan 06:30:01 IST 2021,89.7,29.15
Wed 27 Jan 07:00:01 IST 2021,77.25,20.33
Wed 27 Jan 07:30:01 IST 2021,85.82,27.2
Wed 27 Jan 08:00:01 IST 2021,66.22,22
Wed 27 Jan 08:30:01 IST 2021,69.58,23.57
Wed 27 Jan 09:00:01 IST 2021,77.5,25.01
Wed 27 Jan 09:30:01 IST 2021,66.82,22.14
Wed 27 Jan 10:00:01 IST 2021,76.99,20.32
Wed 27 Jan 10:30:01 IST 2021,72.1,23.33
Wed 27 Jan 11:00:01 IST 2021,72.89,26.3
Wed 27 Jan 11:30:02 IST 2021,79.7,27.24
Wed 27 Jan 12:00:01 IST 2021,71.43,19.07
Wed 27 Jan 12:30:01 IST 2021,77.1,26.36
Wed 27 Jan 13:00:01 IST 2021,73.01,23.1
Wed 27 Jan 13:30:01 IST 2021,74.9,22.67
Wed 27 Jan 14:00:01 IST 2021,73.48,23.23
Wed 27 Jan 14:30:01 IST 2021,87.03,12.64
Wed 27 Jan 15:00:01 IST 2021,77.33,15.23
Wed 27 Jan 15:30:01 IST 2021,84.42,15.57
Wed 27 Jan 16:00:01 IST 2021,82.17,19.02
Wed 27 Jan 16:30:01 IST 2021,63.85,20.12
Wed 27 Jan 17:00:01 IST 2021,80.43,24.34
Wed 27 Jan 17:30:01 IST 2021,,
Wed 27 Jan 18:00:01 IST 2021,,
Wed 27 Jan 18:30:01 IST 2021,,
Wed 27 Jan 19:00:02 IST 2021,89.82,22.01
Wed 27 Jan 19:30:01 IST 2021,85.85,23.2
Wed 27 Jan 20:00:02 IST 2021,87.38,19.73
Wed 27 Jan 20:30:01 IST 2021,83.43,23.07
Wed 27 Jan 21:00:01 IST 2021,78.47,20.93
Wed 27 Jan 21:30:01 IST 2021,83.63,26.52
Wed 27 Jan 22:00:02 IST 2021,77.99,24.35
Wed 27 Jan 22:30:01 IST 2021,63.16,25.63
Wed 27 Jan 23:00:01 IST 2021,82.89,24.88
Wed 27 Jan 23:30:01 IST 2021,79.63,26.64
Thu 28 Jan 00:00:01 IST 2021,76.82,22.16
Thu 28 Jan 00:30:01 IST 2021,27.56,20.18
Thu 28 Jan 01:00:01 IST 2021,85.74,26.39
Thu 28 Jan 01:30:01 IST 2021,47.45,23.94
Thu 28 Jan 02:00:01 IST 2021,85.63,31.2
Thu 28 Jan 02:30:01 IST 2021,87.8,25.9
Thu 28 Jan 03:00:01 IST 2021,89.65,26.79
