Date,Download,Upload
Fri 29 Jan 07:30:01 IST 2021,0.67,12.38
Fri 29 Jan 08:00:01 IST 2021,0.73,5.39
Fri 29 Jan 08:30:01 IST 2021,0.64,13.59
Fri 29 Jan 09:00:01 IST 2021,,
Fri 29 Jan 09:30:01 IST 2021,0.7,13.4
Fri 29 Jan 10:00:01 IST 2021,0.67,12.71
Fri 29 Jan 10:30:01 IST 2021,0.62,9.06
Fri 29 Jan 11:00:01 IST 2021,0.61,9.59
Fri 29 Jan 11:30:01 IST 2021,0.77,11.47
Fri 29 Jan 12:00:01 IST 2021,0.76,10.48
Fri 29 Jan 12:30:01 IST 2021,0.82,12.93
Fri 29 Jan 13:00:01 IST 2021,0.77,12.95
Fri 29 Jan 13:30:01 IST 2021,0.52,10.25
Fri 29 Jan 14:00:01 IST 2021,0.65,12.93
Fri 29 Jan 14:30:01 IST 2021,0.75,10.74
Fri 29 Jan 15:00:01 IST 2021,0.6,7.54
Fri 29 Jan 15:30:01 IST 2021,0.75,5.82
Fri 29 Jan 16:00:01 IST 2021,0.73,7.05
Fri 29 Jan 16:30:01 IST 2021,0.76,7.39
Fri 29 Jan 17:00:01 IST 2021,0.68,11.25
Fri 29 Jan 17:30:01 IST 2021,0.57,12.74
Fri 29 Jan 18:00:01 IST 2021,0.74,11.32
Fri 29 Jan 18:30:01 IST 2021,0.59,0
Fri 29 Jan 19:00:01 IST 2021,0.71,11.16
Fri 29 Jan 19:30:01 IST 2021,0.79,11.07
Fri 29 Jan 20:00:01 IST 2021,0.8,9.15
Fri 29 Jan 20:30:01 IST 2021,0.57,8.47
Fri 29 Jan 21:00:01 IST 2021,0.8,14.14
Fri 29 Jan 21:30:01 IST 2021,0.67,13.69
Fri 29 Jan 22:00:01 IST 2021,0.69,8.18
Fri 29 Jan 22:30:01 IST 2021,0.57,11.17
Fri 29 Jan 23:00:01 IST 2021,0.7,11.43
Fri 29 Jan 23:30:01 IST 2021,0.65,9.23
Sat 30 Jan 00:00:01 IST 2021,0.65,8.91
Sat 30 Jan 00:30:01 IST 2021,0.71,9.34
Sat 30 Jan 01:00:01 IST 2021,0.75,14.63
Sat 30 Jan 01:30:01 IST 2021,0.56,12.26
Sat 30 Jan 02:00:01 IST 2021,0.69,9.63
Sat 30 Jan 02:30:01 IST 2021,0.74,12.15
Sat 30 Jan 03:00:01 IST 2021,0.62,14.08
Sat 30 Jan 03:30:01 IST 2021,0.7,11.48
Sat 30 Jan 04:00:01 IST 2021,0.78,13.29
Sat 30 Jan 04:30:01 IST 2021,0.71,13.19
Sat 30 Jan 05:00:01 IST 2021,0.74,16.15
Sat 30 Jan 05:30:01 IST 2021,0.68,12.64
Sat 30 Jan 06:00:01 IST 2021,0.67,13.25
Sat 30 Jan 06:30:01 IST 2021,0.74,14.05
Sat 30 Jan 07:00:01 IST 2021,0.77,10.35
Sat 30 Jan 07:30:01 IST 2021,0.65,11.91
Sat 30 Jan 08:00:01 IST 2021,0.79,4.25
Sat 30 Jan 08:30:01 IST 2021,0.64,12.87
Sat 30 Jan 09:00:01 IST 2021,0.64,11.3
Sat 30 Jan 09:30:01 IST 2021,0.79,10.29
Sat 30 Jan 10:00:01 IST 2021,0.79,14.35
Sat 30 Jan 10:30:01 IST 2021,0.6,11.39
Sat 30 Jan 11:00:02 IST 2021,0.69,8.87
Sat 30 Jan 11:30:01 IST 2021,0.65,12.5
Sat 30 Jan 12:00:01 IST 2021,0.66,12.28
Sat 30 Jan 12:30:01 IST 2021,0.59,14.19
Sat 30 Jan 13:00:01 IST 2021,0.77,9.24
Sat 30 Jan 13:30:01 IST 2021,0.72,9.76
Sat 30 Jan 14:00:01 IST 2021,0.78,13.1
Sat 30 Jan 14:30:01 IST 2021,0.79,11.14
Sat 30 Jan 15:00:01 IST 2021,0.51,9.89
Sat 30 Jan 15:30:01 IST 2021,0.78,8.17
Sat 30 Jan 16:00:01 IST 2021,0.67,10.81
Sat 30 Jan 16:30:01 IST 2021,0.65,11.45
Sat 30 Jan 17:00:01 IST 2021,0.64,14.3
Sat 30 Jan 17:30:01 IST 2021,0.68,12.15
Sat 30 Jan 18:00:01 IST 2021,0.75,11.67
Sat 30 Jan 18:30:01 IST 2021,0.62,12.01
Sat 30 Jan 19:00:01 IST 2021,0.71,11.75
Sat 30 Jan 19:30:01 IST 2021,0.7,12.4
Sat 30 Jan 20:00:01 IST 2021,0.75,11.66
Sat 30 Jan 20:30:01 IST 2021,0.51,11.17
Sat 30 Jan 21:00:01 IST 2021,0.64,14.53
Sat 30 Jan 21:30:01 IST 2021,0.68,11.95
Sat 30 Jan 22:00:01 IST 2021,0.65,14.26
Sat 30 Jan 22:30:01 IST 2021,0.68,11.18
Sat 30 Jan 23:00:01 IST 2021,0.75,14.03
Sat 30 Jan 23:30:01 IST 2021,0.69,14.04
Sun 31 Jan 00:00:01 IST 2021,0.73,13.16
Sun 31 Jan 00:30:01 IST 2021,0.63,14.68
Sun 31 Jan 01:00:01 IST 2021,0.62,11.62
Sun 31 Jan 01:30:01 IST 2021,0.77,12.88
Sun 31 Jan 02:00:01 IST 2021,0.72,13.01
Sun 31 Jan 02:30:01 IST 2021,0.66,14.54
Sun 31 Jan 03:00:01 IST 2021,0.66,11.63
Sun 31 Jan 03:30:02 IST 2021,0.72,12.19
Sun 31 Jan 04:00:01 IST 2021,0.73,12.55
Sun 31 Jan 04:30:01 IST 2021,0.58,14.96
Sun 31 Jan 05:00:01 IST 2021,0.7,12.38
Sun 31 Jan 05:30:01 IST 2021,0.75,11.61
Sun 31 Jan 06:00:01 IST 2021,0.81,12.04
Sun 31 Jan 06:30:01 IST 2021,0.66,14.28
Sun 31 Jan 07:00:01 IST 2021,0.75,13.79
Sun 31 Jan 07:30:01 IST 2021,0.73,13.22
Sun 31 Jan 08:00:01 IST 2021,0.77,3.83
Sun 31 Jan 08:30:01 IST 2021,0.66,14.16
Sun 31 Jan 09:00:01 IST 2021,0.68,13.07
Sun 31 Jan 09:30:01 IST 2021,0.67,12.72
Sun 31 Jan 10:00:01 IST 2021,0.73,12.62
Sun 31 Jan 10:30:01 IST 2021,0.7,12.1
Sun 31 Jan 11:00:01 IST 2021,0.74,10.19
Sun 31 Jan 11:30:01 IST 2021,0.83,11.82
Sun 31 Jan 12:00:02 IST 2021,0.72,15.1
Sun 31 Jan 12:30:01 IST 2021,0.72,15.1
Sun 31 Jan 13:00:01 IST 2021,0.72,18.33
Sun 31 Jan 13:30:01 IST 2021,0.73,18.25
Sun 31 Jan 14:00:01 IST 2021,0.6,12.31
Sun 31 Jan 14:30:01 IST 2021,0.69,17.22
Sun 31 Jan 15:00:01 IST 2021,0.81,17.63
Sun 31 Jan 15:30:01 IST 2021,0.77,15.06
Sun 31 Jan 16:00:01 IST 2021,0.67,16.12
Sun 31 Jan 16:30:01 IST 2021,0.78,17.81
Sun 31 Jan 17:00:01 IST 2021,0.68,16.53
Sun 31 Jan 17:30:01 IST 2021,0.62,17.7
Sun 31 Jan 18:00:01 IST 2021,0.64,17.17
Sun 31 Jan 18:30:01 IST 2021,0.66,17.38
Sun 31 Jan 19:00:01 IST 2021,0.7,18.56
Sun 31 Jan 19:30:01 IST 2021,0.68,5.09
Sun 31 Jan 20:00:01 IST 2021,0.6,16.92
Sun 31 Jan 20:30:01 IST 2021,0.72,5.21
Sun 31 Jan 21:00:01 IST 2021,0.75,5.63
Sun 31 Jan 21:30:01 IST 2021,0.7,16.45
Sun 31 Jan 22:00:01 IST 2021,0.61,15.93
Sun 31 Jan 22:30:01 IST 2021,0.66,17.38
Sun 31 Jan 23:00:01 IST 2021,0.69,16.55
Sun 31 Jan 23:30:01 IST 2021,0.82,17.87
Mon  1 Feb 00:00:01 IST 2021,0.72,15.21
Mon  1 Feb 00:30:01 IST 2021,0.66,16.12
Mon  1 Feb 01:00:01 IST 2021,0.67,15.16
Mon  1 Feb 01:30:01 IST 2021,0.71,5.32
Mon  1 Feb 02:00:01 IST 2021,0.69,4.92
Mon  1 Feb 02:30:01 IST 2021,0.61,16.91
Mon  1 Feb 03:00:01 IST 2021,0.67,16.28
Mon  1 Feb 03:30:02 IST 2021,0.65,16.38
Mon  1 Feb 04:00:01 IST 2021,0.69,19.4
Mon  1 Feb 04:30:01 IST 2021,0.74,18.31
Mon  1 Feb 05:00:01 IST 2021,0.72,20.08
Mon  1 Feb 05:30:01 IST 2021,0.64,18.6
Mon  1 Feb 06:00:01 IST 2021,0.65,19.39
Mon  1 Feb 06:30:01 IST 2021,0.73,15.96
Mon  1 Feb 07:00:01 IST 2021,0.75,16.89
Mon  1 Feb 07:30:01 IST 2021,0.68,18.03
Mon  1 Feb 08:00:01 IST 2021,0.67,16.49
Mon  1 Feb 08:30:01 IST 2021,0.73,18.05
Mon  1 Feb 09:00:01 IST 2021,0.66,16.28
Mon  1 Feb 09:30:01 IST 2021,0.76,16.55
Mon  1 Feb 10:00:01 IST 2021,0.72,14.2
Mon  1 Feb 10:30:01 IST 2021,0.67,17.89
Mon  1 Feb 11:00:01 IST 2021,0.68,18.76
Mon  1 Feb 11:30:01 IST 2021,0.72,15.15
Mon  1 Feb 12:00:01 IST 2021,0.69,2.69
Mon  1 Feb 12:30:01 IST 2021,0.58,17.51
Mon  1 Feb 13:00:01 IST 2021,0.57,17.45
Mon  1 Feb 13:30:01 IST 2021,0.69,16.62
Mon  1 Feb 14:00:01 IST 2021,0.66,17.1
Mon  1 Feb 14:30:01 IST 2021,0.73,15.15
Mon  1 Feb 15:00:01 IST 2021,0.65,17.15
Mon  1 Feb 15:30:01 IST 2021,0.63,16.93
Mon  1 Feb 16:00:01 IST 2021,0.71,16
Mon  1 Feb 16:30:01 IST 2021,0.66,17.52
Mon  1 Feb 17:00:01 IST 2021,0.61,18.42
Mon  1 Feb 17:30:01 IST 2021,0.54,5.46
Mon  1 Feb 18:00:01 IST 2021,0.59,5.83
Mon  1 Feb 18:30:01 IST 2021,0.55,15.92
Mon  1 Feb 19:00:01 IST 2021,0.68,14.56
Mon  1 Feb 19:30:01 IST 2021,0.67,16.72
Mon  1 Feb 20:00:01 IST 2021,0.64,17.1
Mon  1 Feb 20:30:01 IST 2021,0.63,17.33
Mon  1 Feb 21:00:01 IST 2021,0.6,16.97
Mon  1 Feb 21:30:01 IST 2021,0.62,16.39
Mon  1 Feb 22:00:01 IST 2021,0.65,16.45
Mon  1 Feb 22:30:01 IST 2021,0.64,17.89
Mon  1 Feb 23:00:01 IST 2021,0.6,18.86
Mon  1 Feb 23:30:01 IST 2021,0.65,18.2
Tue  2 Feb 00:00:01 IST 2021,0.6,17.74
Tue  2 Feb 00:30:01 IST 2021,0.61,5.58
Tue  2 Feb 01:00:01 IST 2021,0.66,18.43
Tue  2 Feb 01:30:01 IST 2021,0.61,17.56
Tue  2 Feb 02:00:01 IST 2021,0.65,5.39
Tue  2 Feb 02:30:01 IST 2021,0.64,16.97
Tue  2 Feb 03:00:01 IST 2021,0.78,18.61
Tue  2 Feb 03:30:01 IST 2021,0.69,17.48
Tue  2 Feb 04:00:01 IST 2021,0.78,18.68
Tue  2 Feb 04:30:01 IST 2021,0.4,18.4
Tue  2 Feb 05:00:01 IST 2021,0.69,16.08
Tue  2 Feb 05:30:01 IST 2021,0.64,5.63
Tue  2 Feb 06:00:01 IST 2021,0.64,5.45
Tue  2 Feb 06:30:01 IST 2021,0.62,5.32
Tue  2 Feb 07:00:01 IST 2021,0.58,5.26
Tue  2 Feb 07:30:01 IST 2021,0.63,18.79
Tue  2 Feb 08:00:01 IST 2021,0.74,13.13
Tue  2 Feb 08:30:01 IST 2021,0.67,4.63
Tue  2 Feb 09:00:01 IST 2021,0.62,5.17
Tue  2 Feb 09:30:01 IST 2021,0.66,14.83
Tue  2 Feb 10:00:01 IST 2021,0.71,16.33
Tue  2 Feb 10:30:01 IST 2021,0.54,16.87
Tue  2 Feb 11:00:02 IST 2021,0.66,16.04
Tue  2 Feb 11:30:01 IST 2021,0.71,18.45
Tue  2 Feb 12:00:01 IST 2021,0.61,17.9
Tue  2 Feb 12:30:01 IST 2021,0.69,15.95
Tue  2 Feb 13:00:01 IST 2021,,
Tue  2 Feb 13:30:01 IST 2021,,
Tue  2 Feb 14:00:01 IST 2021,0.64,4.69
Tue  2 Feb 14:30:01 IST 2021,0.75,17.24
Tue  2 Feb 15:00:01 IST 2021,0.72,16.88
Tue  2 Feb 15:30:01 IST 2021,0.7,16.17
Tue  2 Feb 16:00:01 IST 2021,0.61,17
Tue  2 Feb 16:30:01 IST 2021,0.6,16.17
Tue  2 Feb 17:00:01 IST 2021,0.79,17.54
Tue  2 Feb 17:30:01 IST 2021,0.67,18.59
Tue  2 Feb 18:00:01 IST 2021,0.8,18.4
Tue  2 Feb 18:30:01 IST 2021,0.66,15.56
Tue  2 Feb 19:00:01 IST 2021,0.69,17.86
Tue  2 Feb 19:30:01 IST 2021,0.62,16.7
Tue  2 Feb 20:00:01 IST 2021,0.65,18.88
Tue  2 Feb 20:30:01 IST 2021,0.79,16.95
Tue  2 Feb 21:00:01 IST 2021,0.64,16.58
Tue  2 Feb 21:30:01 IST 2021,0.63,8.98
Tue  2 Feb 22:00:01 IST 2021,0.7,17.02
Tue  2 Feb 22:30:01 IST 2021,0.54,6.69
Tue  2 Feb 23:00:01 IST 2021,0.68,15.63
Tue  2 Feb 23:30:01 IST 2021,0.65,13.74
Wed  3 Feb 00:00:01 IST 2021,0.6,9.6
Wed  3 Feb 00:30:01 IST 2021,0.63,14.92
Wed  3 Feb 01:00:01 IST 2021,0.72,9.5
Wed  3 Feb 01:30:01 IST 2021,0.68,18.52
Wed  3 Feb 02:00:01 IST 2021,0.78,17.47
Wed  3 Feb 02:30:01 IST 2021,0.67,17.6
Wed  3 Feb 03:00:01 IST 2021,0.73,19.73
Wed  3 Feb 03:30:02 IST 2021,0.63,9.93
Wed  3 Feb 04:00:01 IST 2021,0.6,10.36
Wed  3 Feb 04:30:01 IST 2021,0.61,9.92
Wed  3 Feb 05:00:01 IST 2021,0.67,9.03
Wed  3 Feb 05:30:01 IST 2021,0.69,9.64
Wed  3 Feb 06:00:01 IST 2021,0.61,18.31
Wed  3 Feb 06:30:01 IST 2021,0.63,8.26
Wed  3 Feb 07:00:01 IST 2021,0.61,9.9
Wed  3 Feb 07:30:01 IST 2021,0.69,17.92
Wed  3 Feb 08:00:01 IST 2021,0.73,17.45
Wed  3 Feb 08:30:01 IST 2021,0.71,16.17
Wed  3 Feb 09:00:01 IST 2021,0.66,17.21
Wed  3 Feb 09:30:01 IST 2021,0.81,16.76
Wed  3 Feb 10:00:01 IST 2021,0.62,18.5
Wed  3 Feb 10:30:01 IST 2021,0.69,16.53
Wed  3 Feb 11:00:01 IST 2021,,
Wed  3 Feb 11:30:01 IST 2021,0.72,18.1
Wed  3 Feb 12:00:01 IST 2021,0.72,18.27
Wed  3 Feb 12:30:01 IST 2021,0.71,17.21
Wed  3 Feb 13:00:01 IST 2021,0.65,19.23
Wed  3 Feb 13:30:01 IST 2021,0.48,17.65
Wed  3 Feb 14:00:01 IST 2021,0.75,18.07
Wed  3 Feb 14:30:01 IST 2021,0.76,16.66
Wed  3 Feb 15:00:01 IST 2021,0.6,15.37
Wed  3 Feb 15:30:01 IST 2021,0.73,13.41
Wed  3 Feb 16:00:01 IST 2021,0.67,15.51
Wed  3 Feb 16:30:01 IST 2021,0.58,6.31
Wed  3 Feb 17:00:01 IST 2021,0.42,15.59
Wed  3 Feb 17:30:01 IST 2021,0.51,15.7
Wed  3 Feb 18:00:01 IST 2021,0.64,15.37
Wed  3 Feb 18:30:01 IST 2021,0.74,14.99
Wed  3 Feb 19:00:01 IST 2021,0.74,15.14
Wed  3 Feb 19:30:01 IST 2021,0.71,15.56
Wed  3 Feb 20:00:01 IST 2021,0.78,16.09
Wed  3 Feb 20:30:01 IST 2021,0.77,14.62
Wed  3 Feb 21:00:01 IST 2021,0.69,16.67
Wed  3 Feb 21:30:01 IST 2021,0.7,17.22
Wed  3 Feb 22:00:01 IST 2021,0.77,18.05
Wed  3 Feb 22:30:01 IST 2021,0.74,17
Wed  3 Feb 23:00:02 IST 2021,0.71,17.8
Wed  3 Feb 23:30:01 IST 2021,0.65,18.49
Thu  4 Feb 00:00:01 IST 2021,0.71,18.47
Thu  4 Feb 00:30:01 IST 2021,0.81,18.86
Thu  4 Feb 01:00:01 IST 2021,0.71,18.65
Thu  4 Feb 01:30:01 IST 2021,0.61,16.19
Thu  4 Feb 02:00:01 IST 2021,0.71,18.55
Thu  4 Feb 02:30:01 IST 2021,0.73,18.73
Thu  4 Feb 03:00:01 IST 2021,0.76,19.36
Thu  4 Feb 03:30:01 IST 2021,0.61,18.53
Thu  4 Feb 04:00:01 IST 2021,0.64,18.32
Thu  4 Feb 04:30:01 IST 2021,0.71,18.13
Thu  4 Feb 05:00:01 IST 2021,0.7,16.83
Thu  4 Feb 05:30:01 IST 2021,0.57,18.23
Thu  4 Feb 06:00:01 IST 2021,0.69,16.64
Thu  4 Feb 06:30:01 IST 2021,0.71,17.59
Thu  4 Feb 07:00:01 IST 2021,0.63,18.65
Thu  4 Feb 07:30:01 IST 2021,0.72,18.43
Thu  4 Feb 08:00:02 IST 2021,0.62,16.4
Thu  4 Feb 08:30:02 IST 2021,0.64,16.56
Thu  4 Feb 09:00:01 IST 2021,0.74,19.07
Thu  4 Feb 09:30:01 IST 2021,0.76,19.33
Thu  4 Feb 10:00:01 IST 2021,0.66,16.42
Thu  4 Feb 10:30:01 IST 2021,0.64,17.18
Thu  4 Feb 11:00:01 IST 2021,0.78,17.52
Thu  4 Feb 11:30:01 IST 2021,0.71,16.49
Thu  4 Feb 12:00:01 IST 2021,0.74,0.91
Thu  4 Feb 12:30:01 IST 2021,0.62,15.35
Thu  4 Feb 13:00:01 IST 2021,0.56,4.87
Thu  4 Feb 13:30:01 IST 2021,0.68,9.37
Thu  4 Feb 14:00:01 IST 2021,0.55,13.5
Thu  4 Feb 14:30:01 IST 2021,0.65,15.93
Thu  4 Feb 15:00:01 IST 2021,0.81,13.35
Thu  4 Feb 15:30:01 IST 2021,0.63,15.66
Thu  4 Feb 16:00:01 IST 2021,0.7,17.22
Thu  4 Feb 16:30:01 IST 2021,0.58,16.74
Thu  4 Feb 17:00:01 IST 2021,0.16,2.81
Thu  4 Feb 17:30:01 IST 2021,0.63,13.01
Thu  4 Feb 18:00:01 IST 2021,0.71,13.01
Thu  4 Feb 18:30:01 IST 2021,0.68,14.55
Thu  4 Feb 19:00:01 IST 2021,0.71,16.8
Thu  4 Feb 19:30:01 IST 2021,0.71,15.58
Thu  4 Feb 20:00:01 IST 2021,0.65,17.93
Thu  4 Feb 20:30:01 IST 2021,0.54,16.39
Thu  4 Feb 21:00:01 IST 2021,0.75,14.19
Thu  4 Feb 21:30:01 IST 2021,0.5,15.82
Thu  4 Feb 22:00:01 IST 2021,0.72,15.32
Thu  4 Feb 22:30:01 IST 2021,0.63,14.69
Thu  4 Feb 23:00:01 IST 2021,0.71,13.81
Thu  4 Feb 23:30:01 IST 2021,0.62,17.17
Fri  5 Feb 00:00:01 IST 2021,0.76,16.86
Fri  5 Feb 00:30:01 IST 2021,0.58,17.89
Fri  5 Feb 01:00:01 IST 2021,0.79,13.95
Fri  5 Feb 01:30:01 IST 2021,0.71,15.7
Fri  5 Feb 02:00:01 IST 2021,0.62,17.28
Fri  5 Feb 02:30:01 IST 2021,0.79,13.05
Fri  5 Feb 03:00:01 IST 2021,0.6,12.12
Fri  5 Feb 03:30:01 IST 2021,0.6,12.26
Fri  5 Feb 04:00:01 IST 2021,0.65,15.55
Fri  5 Feb 04:30:01 IST 2021,0.61,14.07
Fri  5 Feb 05:00:01 IST 2021,0.7,15.33
Fri  5 Feb 05:30:01 IST 2021,0.69,15.53
Fri  5 Feb 06:00:01 IST 2021,0.62,14.63
Fri  5 Feb 06:30:01 IST 2021,0.63,12.99
Fri  5 Feb 07:00:01 IST 2021,0.65,10.24
Fri  5 Feb 07:30:01 IST 2021,0.61,14.88
Fri  5 Feb 08:00:01 IST 2021,0.6,5.23
Fri  5 Feb 08:30:01 IST 2021,0.71,16.5
Fri  5 Feb 09:00:01 IST 2021,0.62,17.35
Fri  5 Feb 09:30:01 IST 2021,0.71,12.18
Fri  5 Feb 10:00:02 IST 2021,0.81,16.43
Fri  5 Feb 10:30:01 IST 2021,0.64,13.6
Fri  5 Feb 11:00:01 IST 2021,0.62,14.61
Fri  5 Feb 11:30:01 IST 2021,0.65,15.81
Fri  5 Feb 12:00:01 IST 2021,0.61,13.7
Fri  5 Feb 12:30:01 IST 2021,0.65,11.8
Fri  5 Feb 13:00:01 IST 2021,0.7,12.12
Fri  5 Feb 13:30:01 IST 2021,0.66,12.41
Fri  5 Feb 14:00:01 IST 2021,0.65,15.7
Fri  5 Feb 14:30:01 IST 2021,0.62,15.23
Fri  5 Feb 15:00:01 IST 2021,0.76,16.91
Fri  5 Feb 15:30:01 IST 2021,0.42,15.15
Fri  5 Feb 16:00:01 IST 2021,0.45,16.07
Fri  5 Feb 16:30:01 IST 2021,0.55,15.86
Fri  5 Feb 17:00:01 IST 2021,0.68,12.6
Fri  5 Feb 17:30:01 IST 2021,0.74,12.31
Fri  5 Feb 18:00:01 IST 2021,0.58,17.07
Fri  5 Feb 18:30:01 IST 2021,0.7,13.94
Fri  5 Feb 19:00:01 IST 2021,0.66,12.3
Fri  5 Feb 19:30:01 IST 2021,0.61,9.25
Fri  5 Feb 20:00:01 IST 2021,0.68,15.96
Fri  5 Feb 20:30:01 IST 2021,0.83,16.98
Fri  5 Feb 21:00:01 IST 2021,0.76,15.31
Fri  5 Feb 21:30:01 IST 2021,0.69,15.6
Fri  5 Feb 22:00:01 IST 2021,0.66,14.86
Fri  5 Feb 22:30:01 IST 2021,0.68,15.72
Fri  5 Feb 23:00:01 IST 2021,0.65,10.98
Fri  5 Feb 23:30:01 IST 2021,0.8,13.98
Sat  6 Feb 00:00:01 IST 2021,0.63,15.41
Sat  6 Feb 00:30:01 IST 2021,0.78,13.51
Sat  6 Feb 01:00:01 IST 2021,0.64,13.04
Sat  6 Feb 01:30:01 IST 2021,0.62,14.09
Sat  6 Feb 02:00:01 IST 2021,0.51,14.94
Sat  6 Feb 02:30:01 IST 2021,0.67,17.12
Sat  6 Feb 03:00:01 IST 2021,0.7,16.57
Sat  6 Feb 03:30:01 IST 2021,0.75,16.83
Sat  6 Feb 04:00:01 IST 2021,0.67,15.25
Sat  6 Feb 04:30:01 IST 2021,0.63,15.53
Sat  6 Feb 05:00:01 IST 2021,0.68,16.93
Sat  6 Feb 05:30:02 IST 2021,0.62,15.78
Sat  6 Feb 06:00:01 IST 2021,0.63,14.8
Sat  6 Feb 06:30:01 IST 2021,0.62,18.29
Sat  6 Feb 07:00:01 IST 2021,0.74,14.36
Sat  6 Feb 07:30:01 IST 2021,0.62,16.96
Sat  6 Feb 08:00:01 IST 2021,0.59,18.21
Sat  6 Feb 08:30:01 IST 2021,0.65,15.33
Sat  6 Feb 09:00:01 IST 2021,0.64,11.67
Sat  6 Feb 09:30:01 IST 2021,0.6,14.47
Sat  6 Feb 10:00:01 IST 2021,0.62,13.17
Sat  6 Feb 10:30:01 IST 2021,0.66,10.82
Sat  6 Feb 11:00:01 IST 2021,0.63,11.63
Sat  6 Feb 11:30:01 IST 2021,0.61,16.01
Sat  6 Feb 12:00:01 IST 2021,0.62,15.71
Sat  6 Feb 12:30:01 IST 2021,0.69,11.98
Sat  6 Feb 13:00:01 IST 2021,0.79,16.52
Sat  6 Feb 13:30:01 IST 2021,0.66,16.33
Sat  6 Feb 14:00:01 IST 2021,0.68,15.31
Sat  6 Feb 14:30:01 IST 2021,0.72,12.64
Sat  6 Feb 15:00:01 IST 2021,0.69,14.5
Sat  6 Feb 15:30:01 IST 2021,0.75,13.63
Sat  6 Feb 16:00:01 IST 2021,0.6,15
Sat  6 Feb 16:30:01 IST 2021,0.59,15.72
Sat  6 Feb 17:00:01 IST 2021,0.6,13.97
Sat  6 Feb 17:30:01 IST 2021,0.64,13.65
Sat  6 Feb 18:00:01 IST 2021,0.61,14.54
Sat  6 Feb 18:30:01 IST 2021,0.65,17.11
Sat  6 Feb 19:00:01 IST 2021,0.72,15.87
Sat  6 Feb 19:30:01 IST 2021,,
Sat  6 Feb 20:00:01 IST 2021,0.69,17.7
Sat  6 Feb 20:30:01 IST 2021,0.83,16.51
Sat  6 Feb 21:00:01 IST 2021,0.83,14.43
Sat  6 Feb 21:30:01 IST 2021,0.47,16.63
Sat  6 Feb 22:00:01 IST 2021,0.69,17.53
Sat  6 Feb 22:30:01 IST 2021,0.62,13.98
Sat  6 Feb 23:00:01 IST 2021,0.61,16.02
Sat  6 Feb 23:30:01 IST 2021,0.7,17.45
Sun  7 Feb 00:00:01 IST 2021,0.67,14.93
Sun  7 Feb 00:30:02 IST 2021,0.48,15.68
Sun  7 Feb 01:00:01 IST 2021,0.73,16.33
Sun  7 Feb 01:30:01 IST 2021,0.57,17.46
Sun  7 Feb 02:00:01 IST 2021,0.6,16.03
Sun  7 Feb 02:30:01 IST 2021,0.69,16.46
Sun  7 Feb 03:00:01 IST 2021,0.79,15.57
Sun  7 Feb 03:30:01 IST 2021,0.68,16.83
Sun  7 Feb 04:00:01 IST 2021,0.63,18.78
Sun  7 Feb 04:30:01 IST 2021,0.78,14.85
Sun  7 Feb 05:00:01 IST 2021,0.67,14.43
Sun  7 Feb 05:30:01 IST 2021,0.71,15.91
Sun  7 Feb 06:00:01 IST 2021,0.63,13.09
Sun  7 Feb 06:30:01 IST 2021,0.57,15.93
Sun  7 Feb 07:00:01 IST 2021,0.71,14.82
Sun  7 Feb 07:30:01 IST 2021,0.66,18.04
Sun  7 Feb 08:00:01 IST 2021,0.73,17.01
Sun  7 Feb 08:30:01 IST 2021,0.74,13.88
Sun  7 Feb 09:00:01 IST 2021,0.64,16.1
Sun  7 Feb 09:30:01 IST 2021,0.67,16.36
Sun  7 Feb 10:00:01 IST 2021,0.72,16.46
Sun  7 Feb 10:30:01 IST 2021,0.63,16.13
Sun  7 Feb 11:00:01 IST 2021,0.65,13.91
Sun  7 Feb 11:30:01 IST 2021,0.69,15.57
Sun  7 Feb 12:00:01 IST 2021,0.66,11.66
Sun  7 Feb 12:30:01 IST 2021,0.73,10.33
Sun  7 Feb 13:00:01 IST 2021,0.65,13.51
Sun  7 Feb 13:30:01 IST 2021,0.63,13.51
Sun  7 Feb 14:00:01 IST 2021,0.76,14.4
Sun  7 Feb 14:30:01 IST 2021,0.76,16.19
Sun  7 Feb 15:00:01 IST 2021,0.69,14.38
Sun  7 Feb 15:30:01 IST 2021,0.65,16.01
Sun  7 Feb 16:00:01 IST 2021,0.64,11.49
Sun  7 Feb 16:30:01 IST 2021,0.64,14.36
Sun  7 Feb 17:00:01 IST 2021,0.8,15.23
Sun  7 Feb 17:30:01 IST 2021,0.72,16.1
Sun  7 Feb 18:00:01 IST 2021,0.88,12.09
Sun  7 Feb 18:30:01 IST 2021,0.6,15.52
Sun  7 Feb 19:00:01 IST 2021,0.65,16.44
Sun  7 Feb 19:30:01 IST 2021,0.7,12.47
Sun  7 Feb 20:00:01 IST 2021,0.75,17.72
Sun  7 Feb 20:30:01 IST 2021,0.67,13.65
Sun  7 Feb 21:00:01 IST 2021,0.74,15.81
Sun  7 Feb 21:30:01 IST 2021,0.77,14.66
Sun  7 Feb 22:00:01 IST 2021,0.55,16.48
Sun  7 Feb 22:30:02 IST 2021,0.53,17.07
Sun  7 Feb 23:00:01 IST 2021,0.72,15.78
Sun  7 Feb 23:30:01 IST 2021,0.42,15.33
Mon  8 Feb 00:00:01 IST 2021,0.67,11.65
Mon  8 Feb 00:30:01 IST 2021,0.64,12.71
