Date,Download,Upload
Thu 21 Jan 21:00:02 IST 2021,8.5,3.67
Thu 21 Jan 21:30:01 IST 2021,0.1,0.27
Thu 21 Jan 22:00:01 IST 2021,15.72,14.82
Thu 21 Jan 22:30:01 IST 2021,13.72,6.35
Thu 21 Jan 23:00:01 IST 2021,18.67,15.89
Thu 21 Jan 23:30:01 IST 2021,14.67,21.02
Fri 22 Jan 00:00:01 IST 2021,23.26,12.91
Fri 22 Jan 00:30:01 IST 2021,16.09,19.78
Fri 22 Jan 01:00:01 IST 2021,19.61,14.33
Fri 22 Jan 01:30:01 IST 2021,19.63,8.46
Fri 22 Jan 02:00:01 IST 2021,18.3,17.62
Fri 22 Jan 02:30:01 IST 2021,14.25,13.86
Fri 22 Jan 03:00:01 IST 2021,23.76,15.43
Fri 22 Jan 03:30:01 IST 2021,23.02,21.39
Fri 22 Jan 04:00:01 IST 2021,14.58,16.49
Fri 22 Jan 04:30:01 IST 2021,22.87,18.55
Fri 22 Jan 05:00:01 IST 2021,15.02,20.57
Fri 22 Jan 05:30:01 IST 2021,18.3,17.47
Fri 22 Jan 06:00:01 IST 2021,10.81,17.93
Fri 22 Jan 06:30:01 IST 2021,17.07,20.16
Fri 22 Jan 07:00:01 IST 2021,15.84,19.11
Fri 22 Jan 07:30:01 IST 2021,26.02,19.41
Fri 22 Jan 08:00:01 IST 2021,2.69,8.98
Fri 22 Jan 08:30:01 IST 2021,0.57,3.49
Fri 22 Jan 09:00:01 IST 2021,16.92,18.1
Fri 22 Jan 09:30:02 IST 2021,9.78,11.9
Fri 22 Jan 10:00:01 IST 2021,17.27,16.84
Fri 22 Jan 10:30:01 IST 2021,9.91,19.93
Fri 22 Jan 11:00:01 IST 2021,7.27,9.96
Fri 22 Jan 11:30:01 IST 2021,14.25,14.18
Fri 22 Jan 12:00:01 IST 2021,1.29,1.92
Fri 22 Jan 12:30:01 IST 2021,4.49,6.12
Fri 22 Jan 13:00:01 IST 2021,1.19,3.63
Fri 22 Jan 13:30:01 IST 2021,9.03,6.41
Fri 22 Jan 14:00:01 IST 2021,2.26,2.73
Fri 22 Jan 14:30:01 IST 2021,5.26,6.53
Fri 22 Jan 15:00:01 IST 2021,3.4,2.99
Fri 22 Jan 15:30:01 IST 2021,11.33,6.87
Fri 22 Jan 16:00:01 IST 2021,5.3,5.54
Fri 22 Jan 16:30:01 IST 2021,8.09,8.34
Fri 22 Jan 17:00:01 IST 2021,4.91,13.03
Fri 22 Jan 17:30:01 IST 2021,7.9,8.05
Fri 22 Jan 18:00:01 IST 2021,5.38,7.1
Fri 22 Jan 18:30:01 IST 2021,0.34,1.37
Fri 22 Jan 19:00:02 IST 2021,0.06,0.23
Fri 22 Jan 19:30:01 IST 2021,0.51,0.39
Fri 22 Jan 20:00:01 IST 2021,9.81,10.73
Fri 22 Jan 20:30:01 IST 2021,4.14,10.76
Fri 22 Jan 21:00:01 IST 2021,8.23,8.95
Fri 22 Jan 21:30:01 IST 2021,9.75,14.85
Fri 22 Jan 22:00:01 IST 2021,18.48,25.7
Fri 22 Jan 22:30:01 IST 2021,16.52,25.77
Fri 22 Jan 23:00:01 IST 2021,15.85,12.64
Fri 22 Jan 23:30:01 IST 2021,9.66,9.92
Sat 23 Jan 00:00:01 IST 2021,9.95,9.6
Sat 23 Jan 00:30:01 IST 2021,13.18,16.64
Sat 23 Jan 01:00:01 IST 2021,18.57,16.08
Sat 23 Jan 01:30:01 IST 2021,8.32,14.25
Sat 23 Jan 02:00:01 IST 2021,10.64,14.89
Sat 23 Jan 02:30:01 IST 2021,17.11,22.86
Sat 23 Jan 03:00:01 IST 2021,17.44,24.51
Sat 23 Jan 03:30:01 IST 2021,7.93,15.97
Sat 23 Jan 04:00:01 IST 2021,13.07,21.34
Sat 23 Jan 04:30:01 IST 2021,20.51,12.7
Sat 23 Jan 05:00:01 IST 2021,11.3,13.1
Sat 23 Jan 05:30:01 IST 2021,21.32,18.7
Sat 23 Jan 06:00:01 IST 2021,15.93,24.25
Sat 23 Jan 06:30:01 IST 2021,9.36,12.3
Sat 23 Jan 07:00:02 IST 2021,17.65,15.07
Sat 23 Jan 07:30:01 IST 2021,17.74,18.44
Sat 23 Jan 08:00:01 IST 2021,19.46,19.47
Sat 23 Jan 08:30:01 IST 2021,15.93,15.89
Sat 23 Jan 09:00:01 IST 2021,9.79,7
Sat 23 Jan 09:30:01 IST 2021,8.9,2.01
Sat 23 Jan 10:00:01 IST 2021,17.58,18.32
Sat 23 Jan 10:30:02 IST 2021,10.47,7.84
Sat 23 Jan 11:00:01 IST 2021,10.95,16.78
Sat 23 Jan 11:30:02 IST 2021,2.99,5.43
Sat 23 Jan 12:00:01 IST 2021,9.84,3.06
Sat 23 Jan 12:30:01 IST 2021,5.04,1.99
Sat 23 Jan 13:00:01 IST 2021,17.01,15.48
Sat 23 Jan 13:30:01 IST 2021,5.95,8.36
Sat 23 Jan 14:00:01 IST 2021,7.36,3.77
Sat 23 Jan 14:30:01 IST 2021,5.45,3.84
Sat 23 Jan 15:00:01 IST 2021,16.36,14
Sat 23 Jan 15:30:01 IST 2021,6.73,3.3
Sat 23 Jan 16:00:01 IST 2021,13.59,12.97
Sat 23 Jan 16:30:01 IST 2021,8.94,7.2
Sat 23 Jan 17:00:01 IST 2021,2.6,2.84
Sat 23 Jan 17:30:01 IST 2021,,
Sat 23 Jan 18:00:01 IST 2021,,
Sat 23 Jan 18:30:01 IST 2021,12.34,13.27
Sat 23 Jan 19:00:01 IST 2021,2.47,0.62
Sat 23 Jan 19:30:01 IST 2021,12.13,11.72
Sat 23 Jan 20:00:01 IST 2021,3.35,2.87
Sat 23 Jan 20:30:01 IST 2021,7.83,18.2
Sat 23 Jan 21:00:01 IST 2021,1.68,11.95
Sat 23 Jan 21:30:01 IST 2021,9.44,5.34
Sat 23 Jan 22:00:01 IST 2021,11.86,19.35
Sat 23 Jan 22:30:01 IST 2021,14.56,13.89
Sat 23 Jan 23:00:01 IST 2021,10.34,15.43
Sat 23 Jan 23:30:01 IST 2021,12.11,8.91
Sun 24 Jan 00:00:01 IST 2021,22.96,29.23
Sun 24 Jan 00:30:01 IST 2021,19.82,16.29
Sun 24 Jan 01:00:01 IST 2021,21.17,27.53
Sun 24 Jan 01:30:01 IST 2021,19.17,20.73
Sun 24 Jan 02:00:01 IST 2021,16.26,17.36
Sun 24 Jan 02:30:01 IST 2021,17.73,16.44
Sun 24 Jan 03:00:01 IST 2021,13.22,19.23
Sun 24 Jan 03:30:01 IST 2021,20.59,16.63
Sun 24 Jan 04:00:01 IST 2021,19.73,31.93
Sun 24 Jan 04:30:01 IST 2021,14.58,31.35
Sun 24 Jan 05:00:01 IST 2021,17.76,34.34
Sun 24 Jan 05:30:01 IST 2021,23.27,33.03
Sun 24 Jan 06:00:01 IST 2021,14.43,22.82
Sun 24 Jan 06:30:01 IST 2021,22.79,17.01
Sun 24 Jan 07:00:01 IST 2021,21.49,22.78
Sun 24 Jan 07:30:01 IST 2021,12.18,4.95
Sun 24 Jan 08:00:01 IST 2021,10.74,15.59
Sun 24 Jan 08:30:01 IST 2021,22.24,20.77
Sun 24 Jan 09:00:01 IST 2021,15.01,22.46
Sun 24 Jan 09:30:01 IST 2021,0.4,0.94
Sun 24 Jan 10:00:01 IST 2021,16.07,23.39
Sun 24 Jan 10:30:01 IST 2021,0.07,2.01
Sun 24 Jan 11:00:02 IST 2021,3.18,12.07
Sun 24 Jan 11:30:01 IST 2021,13.05,15.62
Sun 24 Jan 12:00:02 IST 2021,11.68,12
Sun 24 Jan 12:30:01 IST 2021,10.61,11.74
Sun 24 Jan 13:00:01 IST 2021,7.59,4.87
Sun 24 Jan 13:30:01 IST 2021,6,6.99
Sun 24 Jan 14:00:01 IST 2021,,
Sun 24 Jan 14:30:01 IST 2021,,
Sun 24 Jan 15:00:01 IST 2021,,
Sun 24 Jan 15:30:01 IST 2021,,
Sun 24 Jan 16:00:01 IST 2021,,
Sun 24 Jan 16:30:01 IST 2021,,
Sun 24 Jan 17:00:01 IST 2021,,
Sun 24 Jan 17:30:01 IST 2021,,
Sun 24 Jan 18:00:01 IST 2021,,
Sun 24 Jan 18:30:01 IST 2021,,
Sun 24 Jan 19:00:01 IST 2021,,
Sun 24 Jan 19:30:01 IST 2021,,
Sun 24 Jan 20:00:01 IST 2021,,
Sun 24 Jan 20:30:02 IST 2021,,
Sun 24 Jan 21:00:01 IST 2021,,
Sun 24 Jan 21:30:01 IST 2021,,
Sun 24 Jan 22:00:01 IST 2021,,
Sun 24 Jan 22:30:01 IST 2021,,
Sun 24 Jan 23:00:01 IST 2021,,
Sun 24 Jan 23:30:01 IST 2021,,
Mon 25 Jan 00:00:01 IST 2021,,
Mon 25 Jan 00:30:01 IST 2021,,
Mon 25 Jan 01:00:01 IST 2021,,
Mon 25 Jan 01:30:01 IST 2021,,
Mon 25 Jan 02:00:02 IST 2021,,
Mon 25 Jan 02:30:01 IST 2021,,
Mon 25 Jan 03:00:01 IST 2021,,
Mon 25 Jan 03:30:01 IST 2021,,
Mon 25 Jan 04:00:01 IST 2021,,
Mon 25 Jan 04:30:01 IST 2021,,
Mon 25 Jan 05:00:01 IST 2021,,
Mon 25 Jan 05:30:01 IST 2021,,
Mon 25 Jan 06:00:01 IST 2021,,
Mon 25 Jan 06:30:01 IST 2021,,
Mon 25 Jan 07:00:01 IST 2021,,
Mon 25 Jan 07:30:01 IST 2021,,
Mon 25 Jan 08:00:01 IST 2021,,
Mon 25 Jan 08:30:01 IST 2021,,
Mon 25 Jan 09:00:01 IST 2021,,
Mon 25 Jan 09:30:01 IST 2021,,
Mon 25 Jan 10:00:01 IST 2021,,
Mon 25 Jan 10:30:01 IST 2021,,
Mon 25 Jan 11:00:01 IST 2021,,
Mon 25 Jan 11:30:01 IST 2021,,
Mon 25 Jan 12:00:01 IST 2021,,
Mon 25 Jan 12:30:01 IST 2021,14.1,20.13
Mon 25 Jan 13:00:02 IST 2021,15.98,14.73
Mon 25 Jan 13:30:01 IST 2021,0.34,2.21
Mon 25 Jan 14:00:01 IST 2021,0.47,1.22
Mon 25 Jan 14:30:01 IST 2021,0.36,1.6
Mon 25 Jan 15:00:01 IST 2021,0.35,1.37
Mon 25 Jan 15:30:01 IST 2021,0.36,0.8
Mon 25 Jan 16:00:01 IST 2021,0.78,2.02
Mon 25 Jan 16:30:01 IST 2021,,
Mon 25 Jan 17:00:01 IST 2021,0.91,1.21
Mon 25 Jan 17:30:01 IST 2021,,
Mon 25 Jan 18:00:01 IST 2021,14.52,22.73
Mon 25 Jan 18:30:01 IST 2021,8.89,8.85
Mon 25 Jan 19:00:01 IST 2021,6.98,6.74
Mon 25 Jan 19:30:01 IST 2021,10.68,15.15
Mon 25 Jan 20:00:01 IST 2021,17.27,23.76
Mon 25 Jan 20:30:01 IST 2021,19.02,20.34
Mon 25 Jan 21:00:01 IST 2021,7.82,9.88
Mon 25 Jan 21:30:01 IST 2021,6.4,12.29
Mon 25 Jan 22:00:01 IST 2021,7.84,13.45
Mon 25 Jan 22:30:01 IST 2021,7.29,10.49
Mon 25 Jan 23:00:01 IST 2021,10.02,10.72
Mon 25 Jan 23:30:01 IST 2021,11.94,11.09
Tue 26 Jan 00:00:01 IST 2021,5.3,16.27
Tue 26 Jan 00:30:01 IST 2021,21.86,24.59
Tue 26 Jan 01:00:01 IST 2021,9.29,21.66
Tue 26 Jan 01:30:01 IST 2021,21.02,20.1
Tue 26 Jan 02:00:01 IST 2021,21.04,18.42
Tue 26 Jan 02:30:01 IST 2021,,
Tue 26 Jan 03:00:02 IST 2021,10.11,17.4
Tue 26 Jan 03:30:01 IST 2021,22.18,25.51
Tue 26 Jan 04:00:01 IST 2021,8.89,20.7
Tue 26 Jan 04:30:01 IST 2021,7.22,16.36
Tue 26 Jan 05:00:01 IST 2021,8.12,11.96
Tue 26 Jan 05:30:01 IST 2021,21.87,30.45
Tue 26 Jan 06:00:01 IST 2021,20.27,31.76
Tue 26 Jan 06:30:01 IST 2021,16.39,17.82
Tue 26 Jan 07:00:01 IST 2021,9.29,18.54
Tue 26 Jan 07:30:01 IST 2021,8.9,17.02
Tue 26 Jan 08:00:01 IST 2021,11.4,8.06
Tue 26 Jan 08:30:01 IST 2021,12.56,4.16
Tue 26 Jan 09:00:01 IST 2021,22.23,17.86
Tue 26 Jan 09:30:01 IST 2021,5.26,4.81
Tue 26 Jan 10:00:01 IST 2021,11.57,17.32
Tue 26 Jan 10:30:01 IST 2021,12.33,16.83
Tue 26 Jan 11:00:01 IST 2021,10,10.92
Tue 26 Jan 11:30:01 IST 2021,3.8,6.43
Tue 26 Jan 12:00:01 IST 2021,0.49,0.98
Tue 26 Jan 12:30:01 IST 2021,3.79,2.57
Tue 26 Jan 13:00:01 IST 2021,8.39,7.36
Tue 26 Jan 13:30:01 IST 2021,15.58,14.54
Tue 26 Jan 14:00:01 IST 2021,6.92,7.21
Tue 26 Jan 14:30:01 IST 2021,6.82,13.72
Tue 26 Jan 15:00:01 IST 2021,20.02,11.7
Tue 26 Jan 15:30:01 IST 2021,9.37,9.01
Tue 26 Jan 16:00:01 IST 2021,8.74,10.28
Tue 26 Jan 16:30:01 IST 2021,11.54,11.63
Tue 26 Jan 17:00:01 IST 2021,12.21,13.41
Tue 26 Jan 17:30:02 IST 2021,7.8,7.51
Tue 26 Jan 18:00:01 IST 2021,6.23,13.13
Tue 26 Jan 18:30:01 IST 2021,9.92,11.14
Tue 26 Jan 19:00:01 IST 2021,0,7.12
Tue 26 Jan 19:30:01 IST 2021,6.46,12.96
Tue 26 Jan 20:00:01 IST 2021,15.36,8.98
Tue 26 Jan 20:30:01 IST 2021,4.45,11.76
Tue 26 Jan 21:00:01 IST 2021,15.47,16.09
Tue 26 Jan 21:30:01 IST 2021,6.94,6.05
Tue 26 Jan 22:00:01 IST 2021,10.2,2.54
Tue 26 Jan 22:30:01 IST 2021,17.99,15.9
Tue 26 Jan 23:00:01 IST 2021,10.1,15.95
Tue 26 Jan 23:30:01 IST 2021,10.23,18.14
Wed 27 Jan 00:00:01 IST 2021,8.89,16.5
Wed 27 Jan 00:30:01 IST 2021,22.55,21.92
Wed 27 Jan 01:00:01 IST 2021,17.14,24.46
Wed 27 Jan 01:30:01 IST 2021,9.18,14.64
Wed 27 Jan 02:00:01 IST 2021,7.64,16.05
Wed 27 Jan 02:30:01 IST 2021,9.22,18.52
Wed 27 Jan 03:00:01 IST 2021,10.29,15.74
Wed 27 Jan 03:30:01 IST 2021,6.81,17.32
Wed 27 Jan 04:00:01 IST 2021,19.99,24.2
Wed 27 Jan 04:30:02 IST 2021,11.18,14.29
Wed 27 Jan 05:00:02 IST 2021,19.44,25.09
Wed 27 Jan 05:30:02 IST 2021,9.48,19.77
Wed 27 Jan 06:00:02 IST 2021,8.7,15.85
Wed 27 Jan 06:30:01 IST 2021,9.49,7.85
Wed 27 Jan 07:00:01 IST 2021,27.65,23.94
Wed 27 Jan 07:30:01 IST 2021,23.36,29.09
Wed 27 Jan 08:00:01 IST 2021,8.83,23.29
Wed 27 Jan 08:30:01 IST 2021,11.67,22.14
Wed 27 Jan 09:00:01 IST 2021,1.36,7.42
Wed 27 Jan 09:30:01 IST 2021,11.33,21.69
Wed 27 Jan 10:00:01 IST 2021,35.63,32.91
Wed 27 Jan 10:30:01 IST 2021,8.79,16.41
Wed 27 Jan 11:00:01 IST 2021,6.19,10.46
Wed 27 Jan 11:30:01 IST 2021,0.2,0.37
Wed 27 Jan 12:00:01 IST 2021,9.57,16.47
Wed 27 Jan 12:30:01 IST 2021,1.82,4.79
Wed 27 Jan 13:00:02 IST 2021,10.87,13.7
Wed 27 Jan 13:30:01 IST 2021,8.05,15.36
Wed 27 Jan 14:00:02 IST 2021,8.81,16.84
Wed 27 Jan 14:30:01 IST 2021,5.76,9.05
Wed 27 Jan 15:00:01 IST 2021,16.88,17.62
Wed 27 Jan 15:30:01 IST 2021,10.72,13.73
Wed 27 Jan 16:00:01 IST 2021,8.88,10.52
Wed 27 Jan 16:30:01 IST 2021,6.74,9.46
Wed 27 Jan 17:00:01 IST 2021,6.99,14.82
Wed 27 Jan 17:30:01 IST 2021,,
Wed 27 Jan 18:00:01 IST 2021,,
Wed 27 Jan 18:30:01 IST 2021,,
Wed 27 Jan 19:00:01 IST 2021,4.88,5.83
Wed 27 Jan 19:30:01 IST 2021,6.52,3.74
Wed 27 Jan 20:00:02 IST 2021,19.34,18.75
Wed 27 Jan 20:30:01 IST 2021,15.92,11.67
Wed 27 Jan 21:00:01 IST 2021,19.42,14.42
Wed 27 Jan 21:30:01 IST 2021,5.29,12.72
Wed 27 Jan 22:00:01 IST 2021,3.65,2.26
Wed 27 Jan 22:30:01 IST 2021,1.89,2.83
Wed 27 Jan 23:00:01 IST 2021,5.97,5.5
Wed 27 Jan 23:30:01 IST 2021,6.02,9.96
Thu 28 Jan 00:00:01 IST 2021,8.77,15.8
Thu 28 Jan 00:30:01 IST 2021,10.77,16.73
Thu 28 Jan 01:00:01 IST 2021,22.56,23.46
Thu 28 Jan 01:30:01 IST 2021,16.27,23.91
Thu 28 Jan 02:00:01 IST 2021,16.33,25.83
Thu 28 Jan 02:30:01 IST 2021,22.32,14.41
Thu 28 Jan 03:00:01 IST 2021,24.33,23.36
Thu 28 Jan 03:30:02 IST 2021,11.64,21.38
Thu 28 Jan 04:00:01 IST 2021,10.72,17.17
Thu 28 Jan 04:30:01 IST 2021,18.87,9.71
Thu 28 Jan 05:00:01 IST 2021,17.47,13.25
Thu 28 Jan 05:30:01 IST 2021,25.31,10.87
Thu 28 Jan 06:00:01 IST 2021,8.98,11.36
Thu 28 Jan 06:30:01 IST 2021,18,11.73
Thu 28 Jan 07:00:01 IST 2021,16.64,9.42
Thu 28 Jan 07:30:01 IST 2021,10.63,14.31
Thu 28 Jan 08:00:01 IST 2021,2.11,2.69
Thu 28 Jan 08:30:02 IST 2021,16.9,15.47
Thu 28 Jan 09:00:01 IST 2021,4.35,7.42
Thu 28 Jan 09:30:01 IST 2021,24.25,6.73
Thu 28 Jan 10:00:01 IST 2021,0.09,0.27
Thu 28 Jan 10:30:01 IST 2021,1.47,6.57
Thu 28 Jan 11:00:01 IST 2021,22.47,12.25
Thu 28 Jan 11:30:01 IST 2021,0.8,0
Thu 28 Jan 12:00:01 IST 2021,9.06,12.87
Thu 28 Jan 12:30:01 IST 2021,,
Thu 28 Jan 13:00:01 IST 2021,21.75,13.97
Thu 28 Jan 13:30:01 IST 2021,9.25,13.26
Thu 28 Jan 14:00:01 IST 2021,27.29,23.86
Thu 28 Jan 14:30:01 IST 2021,19.48,12.3
Thu 28 Jan 15:00:01 IST 2021,,
Thu 28 Jan 15:30:01 IST 2021,,
Thu 28 Jan 16:00:01 IST 2021,,
Thu 28 Jan 16:30:01 IST 2021,,
Thu 28 Jan 17:00:01 IST 2021,,
Thu 28 Jan 17:30:01 IST 2021,,
Thu 28 Jan 18:00:01 IST 2021,,
Thu 28 Jan 18:30:01 IST 2021,,
Thu 28 Jan 19:00:01 IST 2021,,
Thu 28 Jan 19:30:01 IST 2021,,
Thu 28 Jan 20:00:01 IST 2021,,
Thu 28 Jan 20:30:01 IST 2021,,
Thu 28 Jan 21:00:01 IST 2021,,
Thu 28 Jan 21:30:01 IST 2021,,
Thu 28 Jan 22:00:01 IST 2021,,
Thu 28 Jan 22:30:01 IST 2021,,
Thu 28 Jan 23:00:01 IST 2021,,
Thu 28 Jan 23:30:01 IST 2021,,
Fri 29 Jan 00:00:01 IST 2021,,
Fri 29 Jan 00:30:01 IST 2021,,
Fri 29 Jan 01:00:01 IST 2021,,
Fri 29 Jan 01:30:01 IST 2021,,
Fri 29 Jan 02:00:01 IST 2021,,
Fri 29 Jan 02:30:01 IST 2021,,
Fri 29 Jan 03:00:01 IST 2021,,
Fri 29 Jan 03:30:01 IST 2021,,
Fri 29 Jan 04:00:01 IST 2021,,
Fri 29 Jan 04:30:01 IST 2021,,
Fri 29 Jan 05:00:01 IST 2021,,
Fri 29 Jan 05:30:01 IST 2021,,
Fri 29 Jan 06:00:01 IST 2021,,
Fri 29 Jan 06:30:01 IST 2021,,
Fri 29 Jan 07:00:01 IST 2021,,
Fri 29 Jan 07:30:01 IST 2021,,
Fri 29 Jan 08:00:01 IST 2021,,
Fri 29 Jan 08:30:01 IST 2021,,
Fri 29 Jan 09:00:01 IST 2021,,
Fri 29 Jan 09:30:01 IST 2021,,
Fri 29 Jan 10:00:01 IST 2021,,
Fri 29 Jan 10:30:01 IST 2021,,
Fri 29 Jan 11:00:01 IST 2021,,
Fri 29 Jan 11:30:01 IST 2021,,
Fri 29 Jan 12:00:01 IST 2021,,
Fri 29 Jan 12:30:02 IST 2021,,
Fri 29 Jan 13:00:01 IST 2021,,
Fri 29 Jan 13:30:01 IST 2021,,
Fri 29 Jan 14:00:01 IST 2021,,
Fri 29 Jan 14:30:01 IST 2021,,
Fri 29 Jan 15:00:02 IST 2021,,
Fri 29 Jan 15:30:01 IST 2021,,
Fri 29 Jan 16:00:01 IST 2021,,
Fri 29 Jan 16:30:01 IST 2021,,
Fri 29 Jan 17:00:01 IST 2021,,
Fri 29 Jan 17:30:01 IST 2021,,
Fri 29 Jan 18:00:01 IST 2021,,
Fri 29 Jan 18:30:01 IST 2021,,
Fri 29 Jan 19:00:01 IST 2021,,
Fri 29 Jan 19:30:01 IST 2021,,
Fri 29 Jan 20:00:02 IST 2021,,
Fri 29 Jan 20:30:01 IST 2021,,
Fri 29 Jan 21:00:01 IST 2021,,
Fri 29 Jan 21:30:01 IST 2021,,
Fri 29 Jan 22:00:01 IST 2021,,
Fri 29 Jan 22:30:01 IST 2021,,
Fri 29 Jan 23:00:01 IST 2021,,
Fri 29 Jan 23:30:01 IST 2021,,
Sat 30 Jan 00:00:01 IST 2021,,
Sat 30 Jan 00:30:01 IST 2021,,
Sat 30 Jan 01:00:01 IST 2021,,
Sat 30 Jan 01:30:01 IST 2021,,
Sat 30 Jan 02:00:01 IST 2021,,
Sat 30 Jan 02:30:01 IST 2021,,
Sat 30 Jan 03:00:01 IST 2021,,
Sat 30 Jan 03:30:01 IST 2021,,
Sat 30 Jan 04:00:01 IST 2021,,
Sat 30 Jan 04:30:01 IST 2021,,
Sat 30 Jan 05:00:01 IST 2021,,
Sat 30 Jan 05:30:01 IST 2021,,
Sat 30 Jan 06:00:01 IST 2021,,
Sat 30 Jan 06:30:01 IST 2021,,
Sat 30 Jan 07:00:01 IST 2021,,
Sat 30 Jan 07:30:01 IST 2021,,
Sat 30 Jan 08:00:01 IST 2021,,
Sat 30 Jan 08:30:01 IST 2021,,
Sat 30 Jan 09:00:01 IST 2021,,
Sat 30 Jan 09:30:01 IST 2021,,
Sat 30 Jan 10:00:01 IST 2021,,
Sat 30 Jan 10:30:02 IST 2021,,
Sat 30 Jan 11:00:01 IST 2021,,
Sat 30 Jan 11:30:01 IST 2021,,
Sat 30 Jan 12:00:01 IST 2021,,
Sat 30 Jan 12:30:01 IST 2021,,
Sat 30 Jan 13:00:01 IST 2021,,
Sat 30 Jan 13:30:01 IST 2021,,
Sat 30 Jan 14:00:01 IST 2021,,
Sat 30 Jan 14:30:01 IST 2021,,
Sat 30 Jan 15:00:01 IST 2021,,
Sat 30 Jan 15:30:01 IST 2021,,
Sat 30 Jan 16:00:01 IST 2021,,
Sat 30 Jan 16:30:01 IST 2021,,
Sat 30 Jan 17:00:01 IST 2021,,
Sat 30 Jan 17:30:01 IST 2021,,
Sat 30 Jan 18:00:01 IST 2021,,
Sat 30 Jan 18:30:01 IST 2021,3.74,2.81
Sat 30 Jan 19:00:01 IST 2021,21.71,12.26
Sat 30 Jan 19:30:01 IST 2021,16.51,13.25
Sat 30 Jan 20:00:01 IST 2021,2.97,2.12
Sat 30 Jan 20:30:01 IST 2021,9.03,1.93
Sat 30 Jan 21:00:01 IST 2021,7.35,7.55
Sat 30 Jan 21:30:01 IST 2021,10.57,13.01
Sat 30 Jan 22:00:01 IST 2021,21.16,13.79
Sat 30 Jan 22:30:01 IST 2021,17.04,10.17
Sat 30 Jan 23:00:02 IST 2021,19.62,12.62
Sat 30 Jan 23:30:01 IST 2021,20.03,16.51
Sun 31 Jan 00:00:01 IST 2021,9.95,12.97
Sun 31 Jan 00:30:01 IST 2021,21.15,16.7
Sun 31 Jan 01:00:01 IST 2021,10.59,11.66
Sun 31 Jan 01:30:02 IST 2021,13.24,9.24
Sun 31 Jan 02:00:01 IST 2021,25.79,24.91
Sun 31 Jan 02:30:01 IST 2021,21.81,21.08
Sun 31 Jan 03:00:01 IST 2021,26.62,16.61
Sun 31 Jan 03:30:01 IST 2021,11.09,15.67
Sun 31 Jan 04:00:01 IST 2021,15.33,14.96
Sun 31 Jan 04:30:01 IST 2021,11.37,17.61
Sun 31 Jan 05:00:01 IST 2021,15.14,20.25
Sun 31 Jan 05:30:01 IST 2021,13.65,16.64
Sun 31 Jan 06:00:01 IST 2021,17.63,16.94
Sun 31 Jan 06:30:01 IST 2021,14.32,18.33
Sun 31 Jan 07:00:01 IST 2021,17.4,17.07
Sun 31 Jan 07:30:01 IST 2021,12.89,17.12
Sun 31 Jan 08:00:01 IST 2021,7.8,4.96
Sun 31 Jan 08:30:01 IST 2021,22.16,20.16
Sun 31 Jan 09:00:01 IST 2021,25.6,19.05
Sun 31 Jan 09:30:02 IST 2021,29.4,20.87
Sun 31 Jan 10:00:02 IST 2021,21.95,12.42
Sun 31 Jan 10:30:01 IST 2021,18.25,7.41
Sun 31 Jan 11:00:01 IST 2021,6.45,6.22
Sun 31 Jan 11:30:01 IST 2021,22.74,12.62
Sun 31 Jan 12:00:01 IST 2021,11.37,16.3
Sun 31 Jan 12:30:01 IST 2021,8.03,13.77
Sun 31 Jan 13:00:01 IST 2021,20.61,14.41
Sun 31 Jan 13:30:01 IST 2021,16.6,11.77
Sun 31 Jan 14:00:01 IST 2021,16.73,13.91
Sun 31 Jan 14:30:01 IST 2021,8.65,8.34
Sun 31 Jan 15:00:01 IST 2021,8.17,3.87
Sun 31 Jan 15:30:01 IST 2021,4.94,3.7
Sun 31 Jan 16:00:01 IST 2021,8.92,11.51
Sun 31 Jan 16:30:01 IST 2021,17.07,15.3
Sun 31 Jan 17:00:01 IST 2021,0.21,4.63
Sun 31 Jan 17:30:01 IST 2021,2.16,7.72
Sun 31 Jan 18:00:01 IST 2021,8.6,8.91
Sun 31 Jan 18:30:01 IST 2021,11.75,12.41
Sun 31 Jan 19:00:01 IST 2021,1.2,1.21
Sun 31 Jan 19:30:01 IST 2021,0.18,0.35
Sun 31 Jan 20:00:01 IST 2021,0.79,2.58
Sun 31 Jan 20:30:01 IST 2021,10.23,5.8
Sun 31 Jan 21:00:01 IST 2021,7.11,14
Sun 31 Jan 21:30:01 IST 2021,13.31,20.79
Sun 31 Jan 22:00:01 IST 2021,7.63,9.41
Sun 31 Jan 22:30:01 IST 2021,16.48,19.83
Sun 31 Jan 23:00:01 IST 2021,10.35,15.99
Sun 31 Jan 23:30:01 IST 2021,7.34,3.66
Mon  1 Feb 00:00:01 IST 2021,19,19.32
Mon  1 Feb 00:30:01 IST 2021,11.04,12.98
Mon  1 Feb 01:00:01 IST 2021,9.07,11.35
Mon  1 Feb 01:30:01 IST 2021,20.58,19.68
Mon  1 Feb 02:00:01 IST 2021,20.62,28.12
Mon  1 Feb 02:30:01 IST 2021,21.9,4.7
Mon  1 Feb 03:00:01 IST 2021,7.73,3.99
Mon  1 Feb 03:30:01 IST 2021,15.09,23.19
Mon  1 Feb 04:00:01 IST 2021,12.07,16.62
Mon  1 Feb 04:30:01 IST 2021,8.8,13.33
Mon  1 Feb 05:00:01 IST 2021,18.71,27.95
Mon  1 Feb 05:30:02 IST 2021,13.4,19.19
